,ticker,forecast_horizon,indicator,parameter,metric,value
3105,ETH-USD,5,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_p-value,7.423343216399888e-06
3106,ETH-USD,5,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_p-value,0.01627248816150949
3107,ETH-USD,5,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_p-value,0.22206858028176607
3108,ETH-USD,5,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_pct,0.5385370643102602
3109,ETH-USD,5,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_bullish_pct,0.577939835916135
3110,ETH-USD,5,ppo,"{'fastperiod': 12, 'slowperiod': 26}",negative_ppo_bullish_pct,0.48617021276595745
3111,ETH-USD,5,ppo,"{'fastperiod': 12, 'slowperiod': 26}",ppo_p-value,1.3729587106736988e-12
3112,ETH-USD,5,bbands,20,above_bb_upperband_pct,0.10652920962199312
3113,ETH-USD,5,bbands,20,above_bb_upperband_bullish_pct,0.5483870967741935
3114,ETH-USD,5,bbands,20,below_bb_lowerband_pct,0.046146293568973984
3115,ETH-USD,5,bbands,20,below_bb_lowerband_bullish_pct,0.5
3116,ETH-USD,5,bbands,20,above_bb_upperband_p-value,0.018429378459847195
3117,ETH-USD,5,bbands,20,below_bb_lowerband_p-value,0.03749240092022591
3118,ETH-USD,5,bbands,30,above_bb_upperband_pct,0.12371134020618557
3119,ETH-USD,5,bbands,30,above_bb_upperband_bullish_pct,0.5714285714285714
3120,ETH-USD,5,bbands,30,below_bb_lowerband_pct,0.046146293568973984
3121,ETH-USD,5,bbands,30,below_bb_lowerband_bullish_pct,0.48936170212765956
3122,ETH-USD,5,bbands,30,above_bb_upperband_p-value,0.012506391148790784
3123,ETH-USD,5,bbands,30,below_bb_lowerband_p-value,0.04208734979389531
3124,ETH-USD,10,general,NA,bullish_pct,0.5624693777560019
3125,ETH-USD,10,general,NA,long_pct,0.212640862322391
3126,ETH-USD,10,general,NA,short_pct,0.12199902008819206
3127,ETH-USD,10,general,NA,mean_returns,5.478588350948806
3128,ETH-USD,10,general,NA,volatility,23.250760639511544
3129,ETH-USD,10,general,NA,mean_volume,5657168647.192553
3130,ETH-USD,10,general,NA,trend_p-value,5.411579115154719e-05
3131,ETH-USD,10,general,NA,position_p-value,5.426882492521284e-19
3132,ETH-USD,10,sma,14,above_sma_pct,0.5438510534051936
3133,ETH-USD,10,sma,14,above_sma_bullish_pct,0.6036036036036037
3134,ETH-USD,10,sma,14,below_sma_bullish_pct,0.514500537056928
3135,ETH-USD,10,sma,14,sma_p-value,9.59566683069521e-13
3136,ETH-USD,10,sma,20,above_sma_pct,0.5389514943655072
3137,ETH-USD,10,sma,20,above_sma_bullish_pct,0.6209090909090909
3138,ETH-USD,10,sma,20,below_sma_bullish_pct,0.4952178533475027
3139,ETH-USD,10,sma,20,sma_p-value,4.2009048284777394e-19
3140,ETH-USD,10,sma,50,above_sma_pct,0.5570798628123469
3141,ETH-USD,10,sma,50,above_sma_bullish_pct,0.6068601583113457
3142,ETH-USD,10,sma,50,below_sma_bullish_pct,0.5077433628318584
3143,ETH-USD,10,sma,50,sma_p-value,1.58031018293663e-10
3144,ETH-USD,10,sma,100,above_sma_pct,0.5938265556099951
3145,ETH-USD,10,sma,100,above_sma_bullish_pct,0.6056105610561056
3146,ETH-USD,10,sma,100,below_sma_bullish_pct,0.5006031363088058
3147,ETH-USD,10,sma,100,sma_p-value,1.1749922044548219e-12
3148,ETH-USD,10,rsi,14,overbought_pct,0.14061734443900048
3149,ETH-USD,10,rsi,14,overbought_bullish_pct,0.627177700348432
3150,ETH-USD,10,rsi,14,oversold_pct,0.0514453699167075
3151,ETH-USD,10,rsi,14,oversold_bullish_pct,0.4857142857142857
3152,ETH-USD,10,rsi,14,trend_change_accuracy,0.2617801047120419
3153,ETH-USD,10,rsi,14,overbought_p-value,1.8328741639636835e-07
3154,ETH-USD,10,rsi,14,oversold_p-value,0.007702800503173602
3155,ETH-USD,10,rsi,28,overbought_pct,0.09995100440960314
3156,ETH-USD,10,rsi,28,overbought_bullish_pct,0.6764705882352942
3157,ETH-USD,10,rsi,28,oversold_pct,0.013718765311121999
3158,ETH-USD,10,rsi,28,oversold_bullish_pct,0.6071428571428571
3159,ETH-USD,10,rsi,28,trend_change_accuracy,0.22033898305084745
3160,ETH-USD,10,rsi,28,overbought_p-value,5.285120484952821e-10
3161,ETH-USD,10,rsi,28,oversold_p-value,0.21894647780162874
3162,ETH-USD,10,rsi,42,overbought_pct,0.07741303282704556
3163,ETH-USD,10,rsi,42,overbought_bullish_pct,0.6518987341772152
3164,ETH-USD,10,rsi,42,oversold_pct,0.0
3165,ETH-USD,10,rsi,42,oversold_bullish_pct,
3166,ETH-USD,10,rsi,42,trend_change_accuracy,0.20987654320987653
3167,ETH-USD,10,rsi,42,overbought_p-value,2.3786356146759943e-05
3168,ETH-USD,10,rsi,42,oversold_p-value,
3169,ETH-USD,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_bullish_pct,0.640502354788069
3170,ETH-USD,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_bullish_pct,0.4523809523809524
3171,ETH-USD,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_bullish_pct,0.5524017467248908
3172,ETH-USD,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_bullish_pct,0.5665399239543726
3173,ETH-USD,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_signal_accuracy,0.7784090909090909
3174,ETH-USD,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_signal_accuracy,0.4888211382113821
3175,ETH-USD,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_p-value,1.7281611701860405e-14
3176,ETH-USD,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_p-value,6.914427792920513e-13
3177,ETH-USD,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_p-value,0.05852806641944106
3178,ETH-USD,10,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_p-value,0.49480992043757344
3179,ETH-USD,10,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_pct,0.5360117589416953
3180,ETH-USD,10,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_bullish_pct,0.6124314442413162
3181,ETH-USD,10,ppo,"{'fastperiod': 12, 'slowperiod': 26}",negative_ppo_bullish_pct,0.5058078141499472
3182,ETH-USD,10,ppo,"{'fastperiod': 12, 'slowperiod': 26}",ppo_p-value,2.028175638692924e-14
3183,ETH-USD,10,bbands,20,above_bb_upperband_pct,0.10681038706516413
3184,ETH-USD,10,bbands,20,above_bb_upperband_bullish_pct,0.6146788990825688
3185,ETH-USD,10,bbands,20,below_bb_lowerband_pct,0.04654581087702107
3186,ETH-USD,10,bbands,20,below_bb_lowerband_bullish_pct,0.49473684210526314
3187,ETH-USD,10,bbands,20,above_bb_upperband_p-value,0.0003320813458900273
3188,ETH-USD,10,bbands,20,below_bb_lowerband_p-value,0.02827797996468033
3189,ETH-USD,10,bbands,30,above_bb_upperband_pct,0.12199902008819206
3190,ETH-USD,10,bbands,30,above_bb_upperband_bullish_pct,0.6546184738955824
3191,ETH-USD,10,bbands,30,below_bb_lowerband_pct,0.04703576678098971
3192,ETH-USD,10,bbands,30,below_bb_lowerband_bullish_pct,0.46875
3193,ETH-USD,10,bbands,30,above_bb_upperband_p-value,6.591351435319619e-06
3194,ETH-USD,10,bbands,30,below_bb_lowerband_p-value,0.0005346782197593799
3195,ETH-USD,15,general,NA,bullish_pct,0.5497047244094488
3196,ETH-USD,15,general,NA,long_pct,0.22244094488188976
3197,ETH-USD,15,general,NA,short_pct,0.10088582677165354
3198,ETH-USD,15,general,NA,mean_returns,8.86672391493404
3199,ETH-USD,15,general,NA,volatility,31.545795722324797
3200,ETH-USD,15,general,NA,mean_volume,5620977872.892716
3201,ETH-USD,15,general,NA,trend_p-value,6.075166905125602e-14
3202,ETH-USD,15,general,NA,position_p-value,1.0100776478352103e-29
3203,ETH-USD,15,sma,14,above_sma_pct,0.5428149606299213
3204,ETH-USD,15,sma,14,above_sma_bullish_pct,0.6110607434270172
3205,ETH-USD,15,sma,14,below_sma_bullish_pct,0.48439181916038754
3206,ETH-USD,15,sma,14,sma_p-value,2.4691754699572907e-16
3207,ETH-USD,15,sma,20,above_sma_pct,0.5388779527559056
3208,ETH-USD,15,sma,20,above_sma_bullish_pct,0.6219178082191781
3209,ETH-USD,15,sma,20,below_sma_bullish_pct,0.4727854855923159
3210,ETH-USD,15,sma,20,sma_p-value,5.665319448953723e-23
3211,ETH-USD,15,sma,50,above_sma_pct,0.5570866141732284
3212,ETH-USD,15,sma,50,above_sma_bullish_pct,0.6042402826855123
3213,ETH-USD,15,sma,50,below_sma_bullish_pct,0.4888888888888889
3214,ETH-USD,15,sma,50,sma_p-value,5.693740239822012e-15
3215,ETH-USD,15,sma,100,above_sma_pct,0.593011811023622
3216,ETH-USD,15,sma,100,above_sma_bullish_pct,0.6033195020746888
3217,ETH-USD,15,sma,100,below_sma_bullish_pct,0.4800483675937122
3218,ETH-USD,15,sma,100,sma_p-value,1.8930472499684907e-21
3219,ETH-USD,15,rsi,14,overbought_pct,0.13730314960629922
3220,ETH-USD,15,rsi,14,overbought_bullish_pct,0.6630824372759857
3221,ETH-USD,15,rsi,14,oversold_pct,0.05167322834645669
3222,ETH-USD,15,rsi,14,oversold_bullish_pct,0.49523809523809526
3223,ETH-USD,15,rsi,14,trend_change_accuracy,0.25555555555555554
3224,ETH-USD,15,rsi,14,overbought_p-value,1.6157722741295672e-10
3225,ETH-USD,15,rsi,14,oversold_p-value,0.03537661706696046
3226,ETH-USD,15,rsi,28,overbought_pct,0.09645669291338582
3227,ETH-USD,15,rsi,28,overbought_bullish_pct,0.7142857142857143
3228,ETH-USD,15,rsi,28,oversold_pct,0.013779527559055118
3229,ETH-USD,15,rsi,28,oversold_bullish_pct,0.6785714285714286
3230,ETH-USD,15,rsi,28,trend_change_accuracy,0.20353982300884957
3231,ETH-USD,15,rsi,28,overbought_p-value,1.1969603566535732e-12
3232,ETH-USD,15,rsi,28,oversold_p-value,0.0985741462739419
3233,ETH-USD,15,rsi,42,overbought_pct,0.07234251968503937
3234,ETH-USD,15,rsi,42,overbought_bullish_pct,0.7006802721088435
3235,ETH-USD,15,rsi,42,oversold_pct,0.0
3236,ETH-USD,15,rsi,42,oversold_bullish_pct,
3237,ETH-USD,15,rsi,42,trend_change_accuracy,0.12857142857142856
3238,ETH-USD,15,rsi,42,overbought_p-value,2.8881883906972786e-08
3239,ETH-USD,15,rsi,42,oversold_p-value,
3240,ETH-USD,15,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_bullish_pct,0.6419558359621451
3241,ETH-USD,15,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_bullish_pct,0.4346793349168646
3242,ETH-USD,15,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_bullish_pct,0.5607064017660044
3243,ETH-USD,15,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_bullish_pct,0.5343511450381679
3244,ETH-USD,15,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_signal_accuracy,0.7987987987987988
3245,ETH-USD,15,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_signal_accuracy,0.5097236438075742
3246,ETH-USD,15,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_p-value,1.3995311340139453e-17
3247,ETH-USD,15,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_p-value,1.9041603446783953e-16
3248,ETH-USD,15,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_p-value,0.08024847406174773
3249,ETH-USD,15,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_p-value,0.47156099229504866
3250,ETH-USD,15,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_pct,0.5349409448818898
3251,ETH-USD,15,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_bullish_pct,0.5979760809567617
3252,ETH-USD,15,ppo,"{'fastperiod': 12, 'slowperiod': 26}",negative_ppo_bullish_pct,0.5015873015873016
3253,ETH-USD,15,ppo,"{'fastperiod': 12, 'slowperiod': 26}",ppo_p-value,2.484330179979995e-13
3254,ETH-USD,15,bbands,20,above_bb_upperband_pct,0.10679133858267717
3255,ETH-USD,15,bbands,20,above_bb_upperband_bullish_pct,0.7050691244239631
3256,ETH-USD,15,bbands,20,below_bb_lowerband_pct,0.04625984251968504
3257,ETH-USD,15,bbands,20,below_bb_lowerband_bullish_pct,0.39361702127659576
3258,ETH-USD,15,bbands,20,above_bb_upperband_p-value,1.4620356352408281e-06
3259,ETH-USD,15,bbands,20,below_bb_lowerband_p-value,7.747592608215787e-05
3260,ETH-USD,15,bbands,30,above_bb_upperband_pct,0.1186023622047244
3261,ETH-USD,15,bbands,30,above_bb_upperband_bullish_pct,0.7053941908713693
3262,ETH-USD,15,bbands,30,below_bb_lowerband_pct,0.047244094488188976
3263,ETH-USD,15,bbands,30,below_bb_lowerband_bullish_pct,0.3854166666666667
3264,ETH-USD,15,bbands,30,above_bb_upperband_p-value,2.8526005938263446e-09
3265,ETH-USD,15,bbands,30,below_bb_lowerband_p-value,1.9010668981273026e-08
3266,ETH-USD,20,general,NA,bullish_pct,0.55168986083499
3267,ETH-USD,20,general,NA,long_pct,0.24801192842942346
3268,ETH-USD,20,general,NA,short_pct,0.08697813121272366
3269,ETH-USD,20,general,NA,mean_returns,12.48277405676025
3270,ETH-USD,20,general,NA,volatility,39.50239907631374
3271,ETH-USD,20,general,NA,mean_volume,5636268325.354871
3272,ETH-USD,20,general,NA,trend_p-value,2.8265092321559737e-20
3273,ETH-USD,20,general,NA,position_p-value,1.43883655538937e-29
3274,ETH-USD,20,sma,14,above_sma_pct,0.5407554671968191
3275,ETH-USD,20,sma,14,above_sma_bullish_pct,0.6185661764705882
3276,ETH-USD,20,sma,14,below_sma_bullish_pct,0.4816017316017316
3277,ETH-USD,20,sma,14,sma_p-value,3.377003305117981e-17
3278,ETH-USD,20,sma,20,above_sma_pct,0.5377733598409543
3279,ETH-USD,20,sma,20,above_sma_bullish_pct,0.6146025878003697
3280,ETH-USD,20,sma,20,below_sma_bullish_pct,0.4870967741935484
3281,ETH-USD,20,sma,20,sma_p-value,4.078217156167016e-20
3282,ETH-USD,20,sma,50,above_sma_pct,0.5561630218687873
3283,ETH-USD,20,sma,50,above_sma_bullish_pct,0.6094727435210009
3284,ETH-USD,20,sma,50,below_sma_bullish_pct,0.48824188129899215
3285,ETH-USD,20,sma,50,sma_p-value,1.044728379879602e-15
3286,ETH-USD,20,sma,100,above_sma_pct,0.5944333996023857
3287,ETH-USD,20,sma,100,above_sma_bullish_pct,0.6178929765886287
3288,ETH-USD,20,sma,100,below_sma_bullish_pct,0.4644607843137255
3289,ETH-USD,20,sma,100,sma_p-value,1.236622450919555e-24
3290,ETH-USD,20,rsi,14,overbought_pct,0.1426441351888668
3291,ETH-USD,20,rsi,14,overbought_bullish_pct,0.6550522648083623
3292,ETH-USD,20,rsi,14,oversold_pct,0.052186878727634195
3293,ETH-USD,20,rsi,14,oversold_bullish_pct,0.5142857142857142
3294,ETH-USD,20,rsi,14,trend_change_accuracy,0.25405405405405407
3295,ETH-USD,20,rsi,14,overbought_p-value,1.48887331656216e-10
3296,ETH-USD,20,rsi,14,oversold_p-value,0.12735991616749998
3297,ETH-USD,20,rsi,28,overbought_pct,0.10387673956262425
3298,ETH-USD,20,rsi,28,overbought_bullish_pct,0.7129186602870813
3299,ETH-USD,20,rsi,28,oversold_pct,0.013916500994035786
3300,ETH-USD,20,rsi,28,oversold_bullish_pct,0.7142857142857143
3301,ETH-USD,20,rsi,28,trend_change_accuracy,0.18604651162790697
3302,ETH-USD,20,rsi,28,overbought_p-value,1.661836963113221e-14
3303,ETH-USD,20,rsi,28,oversold_p-value,0.10032608402306348
3304,ETH-USD,20,rsi,42,overbought_pct,0.08001988071570576
3305,ETH-USD,20,rsi,42,overbought_bullish_pct,0.7018633540372671
3306,ETH-USD,20,rsi,42,oversold_pct,0.0
3307,ETH-USD,20,rsi,42,oversold_bullish_pct,
3308,ETH-USD,20,rsi,42,trend_change_accuracy,0.1348314606741573
3309,ETH-USD,20,rsi,42,overbought_p-value,1.421653285880832e-10
3310,ETH-USD,20,rsi,42,oversold_p-value,
3311,ETH-USD,20,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_bullish_pct,0.639871382636656
3312,ETH-USD,20,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_bullish_pct,0.44711538461538464
3313,ETH-USD,20,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_bullish_pct,0.543859649122807
3314,ETH-USD,20,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_bullish_pct,0.5521235521235521
3315,ETH-USD,20,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_signal_accuracy,0.775
3316,ETH-USD,20,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_signal_accuracy,0.4928131416837782
3317,ETH-USD,20,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_p-value,9.960917713729966e-17
3318,ETH-USD,20,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_p-value,3.059293469034423e-15
3319,ETH-USD,20,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_p-value,0.07683414638224459
3320,ETH-USD,20,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_p-value,0.4631306417924794
3321,ETH-USD,20,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_pct,0.5337972166998012
3322,ETH-USD,20,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_bullish_pct,0.5996275605214153
3323,ETH-USD,20,ppo,"{'fastperiod': 12, 'slowperiod': 26}",negative_ppo_bullish_pct,0.5053304904051172
3324,ETH-USD,20,ppo,"{'fastperiod': 12, 'slowperiod': 26}",ppo_p-value,1.1719081340046289e-11
3325,ETH-USD,20,bbands,20,above_bb_upperband_pct,0.10834990059642147
3326,ETH-USD,20,bbands,20,above_bb_upperband_bullish_pct,0.6697247706422018
3327,ETH-USD,20,bbands,20,below_bb_lowerband_pct,0.04671968190854871
3328,ETH-USD,20,bbands,20,below_bb_lowerband_bullish_pct,0.3829787234042553
3329,ETH-USD,20,bbands,20,above_bb_upperband_p-value,1.6457426965889817e-06
3330,ETH-USD,20,bbands,20,below_bb_lowerband_p-value,9.15750185560364e-05
3331,ETH-USD,20,bbands,30,above_bb_upperband_pct,0.1242544731610338
3332,ETH-USD,20,bbands,30,above_bb_upperband_bullish_pct,0.66
3333,ETH-USD,20,bbands,30,below_bb_lowerband_pct,0.04671968190854871
3334,ETH-USD,20,bbands,30,below_bb_lowerband_bullish_pct,0.39361702127659576
3335,ETH-USD,20,bbands,30,above_bb_upperband_p-value,3.046877049826283e-08
3336,ETH-USD,20,bbands,30,below_bb_lowerband_p-value,2.010591324571399e-07
3337,ETH-USD,30,general,NA,bullish_pct,0.5722742969906266
3338,ETH-USD,30,general,NA,long_pct,0.24321657622101628
3339,ETH-USD,30,general,NA,short_pct,0.05426739023186976
3340,ETH-USD,30,general,NA,mean_returns,21.73375526217916
3341,ETH-USD,30,general,NA,volatility,60.90262474680411
3342,ETH-USD,30,general,NA,mean_volume,5693199309.001973
3343,ETH-USD,30,general,NA,trend_p-value,8.542811038241195e-25
3344,ETH-USD,30,general,NA,position_p-value,6.847166706550406e-32
3345,ETH-USD,30,sma,14,above_sma_pct,0.5466206216082881
3346,ETH-USD,30,sma,14,above_sma_bullish_pct,0.6191335740072202
3347,ETH-USD,30,sma,14,below_sma_bullish_pct,0.5223068552774756
3348,ETH-USD,30,sma,14,sma_p-value,6.951744159134937e-10
3349,ETH-USD,30,sma,20,above_sma_pct,0.5402072027627035
3350,ETH-USD,30,sma,20,above_sma_bullish_pct,0.6273972602739726
3351,ETH-USD,30,sma,20,below_sma_bullish_pct,0.5139484978540773
3352,ETH-USD,30,sma,20,sma_p-value,8.891802030331387e-14
3353,ETH-USD,30,sma,50,above_sma_pct,0.5574740996546621
3354,ETH-USD,30,sma,50,above_sma_bullish_pct,0.6141592920353982
3355,ETH-USD,30,sma,50,below_sma_bullish_pct,0.5261984392419174
3356,ETH-USD,30,sma,50,sma_p-value,3.190765056451628e-16
3357,ETH-USD,30,sma,100,above_sma_pct,0.597927972372965
3358,ETH-USD,30,sma,100,above_sma_bullish_pct,0.6377887788778878
3359,ETH-USD,30,sma,100,below_sma_bullish_pct,0.4822085889570552
3360,ETH-USD,30,sma,100,sma_p-value,1.234065287700771e-31
3361,ETH-USD,30,rsi,14,overbought_pct,0.13912185495806612
3362,ETH-USD,30,rsi,14,overbought_bullish_pct,0.6382978723404256
3363,ETH-USD,30,rsi,14,oversold_pct,0.05525407005426739
3364,ETH-USD,30,rsi,14,oversold_bullish_pct,0.6696428571428571
3365,ETH-USD,30,rsi,14,trend_change_accuracy,0.28901734104046245
3366,ETH-USD,30,rsi,14,overbought_p-value,1.0552639776336023e-07
3367,ETH-USD,30,rsi,14,oversold_p-value,0.05454905265245245
3368,ETH-USD,30,rsi,28,overbought_pct,0.09916132215096202
3369,ETH-USD,30,rsi,28,overbought_bullish_pct,0.681592039800995
3370,ETH-USD,30,rsi,28,oversold_pct,0.013320177602368031
3371,ETH-USD,30,rsi,28,oversold_bullish_pct,0.8888888888888888
3372,ETH-USD,30,rsi,28,trend_change_accuracy,0.24347826086956523
3373,ETH-USD,30,rsi,28,overbought_p-value,1.9078369633060186e-07
3374,ETH-USD,30,rsi,28,oversold_p-value,0.014544541716759802
3375,ETH-USD,30,rsi,42,overbought_pct,0.07498766650222002
3376,ETH-USD,30,rsi,42,overbought_bullish_pct,0.6710526315789473
3377,ETH-USD,30,rsi,42,oversold_pct,0.0
3378,ETH-USD,30,rsi,42,oversold_bullish_pct,
3379,ETH-USD,30,rsi,42,trend_change_accuracy,0.16883116883116883
3380,ETH-USD,30,rsi,42,overbought_p-value,6.255385732120202e-05
3381,ETH-USD,30,rsi,42,oversold_p-value,
3382,ETH-USD,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_bullish_pct,0.6418383518225039
3383,ETH-USD,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_bullish_pct,0.4988179669030733
3384,ETH-USD,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_bullish_pct,0.5567928730512249
3385,ETH-USD,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_bullish_pct,0.5725190839694656
3386,ETH-USD,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_signal_accuracy,0.7670807453416149
3387,ETH-USD,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_signal_accuracy,0.48715313463514903
3388,ETH-USD,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_buy_p-value,1.079409143157979e-14
3389,ETH-USD,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",pro-trend_sell_p-value,4.8349263802480195e-14
3390,ETH-USD,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_buy_p-value,0.00039569646155590446
3391,ETH-USD,30,macd,"{'fastperiod': 12, 'slowperiod': 26, 'signalperiod': 9}",anti-trend_sell_p-value,0.02121959181741058
3392,ETH-USD,30,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_pct,0.5347804637395165
3393,ETH-USD,30,ppo,"{'fastperiod': 12, 'slowperiod': 26}",positive_ppo_bullish_pct,0.6107011070110702
3394,ETH-USD,30,ppo,"{'fastperiod': 12, 'slowperiod': 26}",negative_ppo_bullish_pct,0.5344644750795334
3395,ETH-USD,30,ppo,"{'fastperiod': 12, 'slowperiod': 26}",ppo_p-value,9.56089043695295e-10
3396,ETH-USD,30,bbands,20,above_bb_upperband_pct,0.10705476073014307
3397,ETH-USD,30,bbands,20,above_bb_upperband_bullish_pct,0.6728110599078341
3398,ETH-USD,30,bbands,20,below_bb_lowerband_pct,0.04686729156388752
3399,ETH-USD,30,bbands,20,below_bb_lowerband_bullish_pct,0.4105263157894737
3400,ETH-USD,30,bbands,20,above_bb_upperband_p-value,5.2828657777684e-05
3401,ETH-USD,30,bbands,20,below_bb_lowerband_p-value,8.336346181376629e-05
3402,ETH-USD,30,bbands,30,above_bb_upperband_pct,0.12234829797730637
3403,ETH-USD,30,bbands,30,above_bb_upperband_bullish_pct,0.6733870967741935
3404,ETH-USD,30,bbands,30,below_bb_lowerband_pct,0.046373951652688705
3405,ETH-USD,30,bbands,30,below_bb_lowerband_bullish_pct,0.40425531914893614
3406,ETH-USD,30,bbands,30,above_bb_upperband_p-value,6.268777072977209e-07
3407,ETH-USD,30,bbands,30,below_bb_lowerband_p-value,1.850430257393583e-07
3408,SAN,1,general,NA,bullish_pct,0.5311912814731304
3409,SAN,1,general,NA,long_pct,0.17888012025554303
3410,SAN,1,general,NA,short_pct,0.17230364524614805
3411,SAN,1,general,NA,mean_returns,0.03565728231560251
3412,SAN,1,general,NA,volatility,2.3963454831387585
3413,SAN,1,general,NA,mean_volume,4389316.121758738
3414,SAN,1,general,NA,trend_p-value,7.87667235502051e-06
3415,SAN,1,general,NA,position_p-value,0.2702159779694655
3416,SAN,1,sma,14,above_sma_pct,0.5146561443066516
3417,SAN,1,sma,14,above_sma_bullish_pct,0.5253742241694049
3418,SAN,1,sma,14,below_sma_bullish_pct,0.5338753387533876
3419,SAN,1,sma,14,sma_p-value,0.05022280117680517
3420,SAN,1,sma,20,above_sma_pct,0.5195415257422021
3421,SAN,1,sma,20,above_sma_bullish_pct,0.5258589511754068
3422,SAN,1,sma,20,below_sma_bullish_pct,0.5334376222135315
3423,SAN,1,sma,20,sma_p-value,0.12231817995306798
3424,SAN,1,sma,50,above_sma_pct,0.5266816986095453
3425,SAN,1,sma,50,above_sma_bullish_pct,0.5280057081698181
3426,SAN,1,sma,50,below_sma_bullish_pct,0.5311631599841207
3427,SAN,1,sma,50,sma_p-value,0.20838818082514277
3428,SAN,1,sma,100,above_sma_pct,0.5176625328823751
3429,SAN,1,sma,100,above_sma_bullish_pct,0.5357531760435572
3430,SAN,1,sma,100,below_sma_bullish_pct,0.5227892481495909
3431,SAN,1,sma,100,sma_p-value,0.31106444861053384
3432,SAN,1,rsi,14,overbought_pct,0.05824877865464111
