Date,close,volume,returns,bullish,position,future_close,future_returns,future_bullish,future_position,smad_10,smad_20,rsi_14,rsi_28,bbd,ppo,adx,nvi
2012-09-20,123.53,154009800,0.00809585492227427,1,2,122.43,-0.8904719501335645,0,2,0.7150253153205347,2.2849122923230927,71.70830945421696,65.47584127446903,0.6680736632492276,1.3042284020608135,31.273292139529385,0.8609717166444952
2012-09-21,123.47,108737500,-0.0485711972800118,0,2,121.87,-1.295861342836313,0,2,0.506316749153495,2.063675102398505,71.08691431832757,65.23596231703769,0.5886967951108744,1.4717731220171828,31.98767665625986,0.8420934350983055
2012-09-24,123.29,95682000,-0.1457844010690823,0,2,122.19,-0.8922053694541354,0,2,0.15922790712796528,1.7105757054526844,69.15092785966782,64.50078585605836,0.49528091895590615,1.6436290071783293,31.834000482288697,0.8294338514365902
2012-09-25,121.98,133165200,-1.0625354854408298,0,0,122.31,0.2705361534677708,1,2,-0.9701644002434818,0.5125331663343636,56.987044201120774,59.444739940461474,0.15216375062621296,1.5967533583206603,30.76217747567791,0.8867915665724032
2012-09-26,121.29,146502200,-0.5656665027053642,0,2,122.81,1.253194822326642,1,2,-1.507953908743129,-0.1432523216755052,51.816840513732934,57.003989820036026,-0.04390271168551865,1.5774002603472197,28.858268787451255,0.8858467066985402
2012-09-27,122.43,111830300,0.9398961167449871,1,1,123.69,1.0291595197255532,1,2,-0.5022430271112982,0.6552498088512845,58.513772788431254,59.829927202941114,0.20847933465197147,1.5766774804088095,27.662041539674824,0.8977587844488722
2012-09-28,121.87,150696100,-0.4574042309891335,0,2,123.7,1.5016000656437267,1,2,-0.7880297627769248,0.08294393482748846,54.50608844201681,57.8915987810889,0.027674955665598744,1.5163685468219732,26.50225988727915,0.8960742147610337
2012-10-01,122.19,135911200,0.2625748748666501,1,2,123.28,0.8920533595220492,1,2,-0.4172711121252544,0.18530058049923298,56.34603715031075,58.68478493741796,0.06882834308414701,1.3423123934715764,26.12929838347167,0.9146524377655714
2012-10-02,122.31,113422200,0.09820770930517586,1,2,122.06,-0.20439865914479993,0,2,-0.22677586713211792,0.1416442191965475,57.04758289854166,58.98523488808895,0.058496695897375287,1.1037891268534736,25.622115184790413,0.9133104160490773
2012-10-03,122.81,121283100,0.40879731828959986,1,2,121.28,-1.2458268870613187,0,2,0.23915048523885815,0.3837649837952827,59.9366214346571,60.23477049979776,0.1861188397131048,0.935952692881461,25.330475146010347,0.90859920715537
2012-10-04,123.69,124311600,0.7165540265450687,1,1,121.35,-1.8918263400436564,0,0,0.9442354304555248,0.8948308630999044,64.46663418744511,62.329448733833836,0.5677095719023285,0.8082167828485842,25.601928522263613,0.8989096544354915
2012-10-05,123.7,124842100,0.008084727948909354,1,2,120.95,-2.2231204527081605,0,0,0.9334508306407497,0.8133526755880721,64.51573511288224,62.35281868943508,0.5187525006501018,0.672613431864212,26.292018005914823,0.9062361456534453
2012-10-08,123.28,78415400,-0.339531123686343,0,2,121.96,-1.0707332900713906,0,2,0.5915711313288564,0.37085434909163706,60.72063193842744,60.712318490750704,0.26267244596690315,0.5245229031689933,26.52623114899188,0.884929976954497
2012-10-09,122.06,148872900,-0.9896171317326452,0,0,123.19,0.9257742094052057,1,2,-0.4104011814331529,-0.6584248264411211,51.283669004911324,56.25393034685986,-0.5047782348799937,0.30908398460256553,25.645875821750394,0.9042532819142555
2012-10-10,121.28,124247500,-0.6390299852531589,0,2,123.75,2.0366094986807415,1,1,-1.046001207552036,-1.2815973366868485,46.326384655229916,53.642152162469884,-0.952014223802176,0.0954534589692593,23.97190469484849,0.906315387459893
2012-10-11,121.35,123601500,0.0577176781002553,1,2,123.43,1.7140502678203662,1,1,-0.9015630359154578,-1.1413348974753281,46.823177402491,53.84160116046793,-0.7981440705531521,-0.02953959090800253,22.546706281006383,0.9017205794836459
2012-10-12,120.95,124181900,-0.3296250515039123,0,2,121.37,0.3472509301364113,1,2,-1.1539530246317662,-1.345840130505657,44.29990670816083,52.503006810613186,-0.9026398670753494,-0.12519050729361716,21.22277799929091,0.9085863699075327
2012-10-15,121.96,107689100,0.8350558081851922,1,1,121.39,-0.467366349622822,0,2,-0.30979491413197746,-0.4574744634570818,51.41886838333603,55.406107212867326,-0.3124699860642843,-0.17096190799132543,19.765321577951795,0.9093237705126446
2012-10-16,123.19,108815500,1.008527386028213,1,1,119.71,-2.8249046188814075,0,0,0.6232285361889636,0.5571087484440232,58.39307450270063,58.60173428145811,0.3855381544162229,-0.15514796315343612,19.30934765980948,0.9124781995711552
2012-10-17,123.75,128834100,0.45458235246367273,1,2,119.37,-3.539393939393931,0,0,1.0030933472629762,1.0047421216301686,61.12909533087962,59.95657760894504,0.6842061468847338,-0.12994300690303107,19.305012007150175,0.8873341773548151
2012-10-18,123.43,148108500,-0.25858585858585803,0,2,119.72,-3.0057522482378696,0,0,0.7632964610801044,0.7476696540804174,58.7515977149371,58.81591293955331,0.5121831459290518,-0.11211300907754246,19.423797027992354,0.8839590154162327
2012-10-19,121.37,185645200,-1.6689621647897557,0,0,119.65,-1.417154156710887,0,2,-0.7295807364511782,-0.848793797841594,46.27445009259728,52.1876408290452,-0.577818539035697,-0.14573085407985847,18.32338796913288,0.9724642454282262
2012-10-22,121.39,125578600,0.016478536705943903,1,2,119.65,-1.433396490649963,0,2,-0.5595012820197344,-0.7554327386888843,46.393481260619865,52.24182971328545,-0.5125701088063209,-0.22125721792175798,17.779389932920253,0.971699134477487
2012-10-23,119.71,192056300,-1.383969025455145,0,0,120.9,0.9940690000835417,1,2,-1.7465815262889839,-2.038044034189654,38.64766701390138,47.54752276187936,-1.1698834620877765,-0.37247048352037676,18.067446882246184,1.0450309994062368
2012-10-24,119.37,120179400,-0.28401971430956907,0,2,119.83,0.3853564547206201,1,2,-1.871809415768554,-2.2394752036165038,37.29071302548256,46.66742514173838,-1.1227675171812257,-0.5110872753998279,18.306598671161975,1.0389716201761434
2012-10-25,119.72,134457400,0.2932059981569868,1,2,120.07,0.2923488138991015,1,2,-1.4520430673998188,-1.843911157753127,39.64015001308711,47.70085483636691,-0.8516131937759499,-0.5516942382565938,18.65061353573355,1.0484502827463733
2012-10-26,119.65,146023500,-0.05846976277981142,0,2,121.01,1.136648558295028,1,2,-1.4041564348929525,-1.811945050796759,39.32283440667124,47.50991484452744,-0.7807188870522644,-0.5413859100925575,19.06964233274884,1.046962021404779
2012-10-31,119.65,103438500,0.0,1,2,118.27,-1.1533639782699612,0,2,-1.2161191516062175,-1.709507027790718,39.322834406671234,47.50991484452744,-0.6980629493815321,-0.537724363122669,19.277234836240265,1.0402346583452116
2012-11-01,120.9,100995600,1.044713748432935,1,1,116.85,-3.3498759305210957,0,0,0.004963025460320799,-0.6251001763102426,47.951535153303865,51.25691937908754,-0.2543751569276608,-0.4660461844342792,18.578357473153893,1.0386582768067225
2012-11-02,119.83,137702200,-0.8850289495450858,0,0,116.95,-2.403404823499955,0,0,-0.55766709266236,-1.383819638470375,42.39399154799322,48.202395034700174,-0.5527169345826847,-0.5442920988597203,17.352276498978956,1.0893165398940916
2012-11-05,120.07,98378500,0.200283735291662,1,2,117.04,-2.5235279420337986,0,0,-0.07988948621073302,-1.0388978863517015,43.962796546489756,48.91057532124124,-0.4300615550210311,-0.7197126631264505,16.576477151729346,1.0719499415112714
2012-11-06,121.01,107068100,0.7828766552844257,1,1,116.63,-3.6195355755722747,0,0,0.7325397486056853,-0.15347041156469707,49.7365086853215,51.598422364154764,-0.06830163955527271,-0.8629463574739674,15.945185257710204,1.0708780757224075
2012-11-07,118.27,264304500,-2.264275679695904,0,0,115.06,-2.7141286885938865,0,0,-1.2919594718656529,-2.2121534079399052,37.58139630950873,44.51846423911668,-0.9454253071254348,-1.1040401576655852,16.155062079547466,1.216725910000841
2012-11-08,116.85,181517300,-1.2006425974465218,0,0,114.87,-1.6944801026957501,0,0,-2.2437506274470223,-3.177693996768408,33.07064565306267,41.46096917641686,-1.1646188912194482,-1.2472169778890498,16.868304636633827,1.2719165315027765
2012-11-09,116.95,201055300,0.08557980316645786,1,2,115.43,-1.2997007268063188,0,2,-1.9616061698382006,-2.9206805098427555,33.67439058355583,41.75311803585735,-0.96207556084063,-1.3847436634997343,17.694759033760757,1.277777320698279
2012-11-12,117.04,97677500,0.07695596408721084,1,2,117.77,0.6237183868762708,1,2,-1.665238359294896,-2.6718668141334727,34.24925408855553,42.02317159018793,-0.8191513985834699,-1.3877655430376379,18.46218097395005,1.2295361473022828
2012-11-13,116.63,123018300,-0.3503075871497008,0,2,117.82,1.0203206722112723,1,2,-1.760444743935301,-2.838291526779206,32.85232108233897,41.1224474863154,-0.8092138029977791,-1.3550416592197778,19.45278186475559,1.243715681363145
2012-11-14,115.06,191505000,-1.3461373574551905,0,0,118.04,2.5899530679645455,1,1,-2.7067249558180344,-3.8699328275907634,28.12218158698811,37.89680919250695,-0.99978380779596,-1.4054059243706798,21.070754518345147,1.318386232602858
2012-11-15,114.87,178128400,-0.16513123587693634,0,2,119.65,4.161225733437801,1,1,-2.3695796290944444,-3.6939535195679962,27.604191377282643,37.527378347672844,-0.9192018944808004,-1.4716657414269512,22.72896196952592,1.2946409972781046
2012-11-16,115.43,239483900,0.48750761730651515,1,2,119.39,3.4306506107597556,1,1,-1.5253629988567923,-2.885747938751408,31.602983350525683,39.334959050637366,-0.7442746412429924,-1.5556263023846544,24.439951295620983,1.29781831143511
2012-11-19,117.77,151495800,2.0272026336307647,1,1,118.78,0.857603804024798,1,2,0.6684446267993512,-0.680570431027882,45.21919546693356,46.09375234727688,-0.19584907376636998,-1.66271217179556,23.99596161754991,1.3243083855677604
2012-11-20,117.82,119807400,0.04245563386260365,1,2,119.74,1.6296044814123167,1,1,0.9865516975375115,-0.4894446344789915,45.46900064502311,46.22650626234534,-0.14763624940120554,-1.691194165828519,23.40529603792553,1.2976995061401764
2012-11-21,118.04,81710800,0.1867255134951673,1,2,120.3,1.9146052185699647,1,1,1.1950688407661203,-0.16239258407194018,46.62237329881606,46.82405100332233,-0.05219375772037321,-1.7407967790741683,22.747172394602284,1.230596423473073
2012-11-23,119.65,65409200,1.363944425618424,1,1,120.33,0.5683242791475029,1,2,2.3296786001402876,1.201904778015588,54.24873168139619,50.95977976943321,0.38678566510338924,-1.762649775189095,21.295746433722655,1.225822233745985
2012-11-26,119.39,100124400,-0.21730045967405243,0,2,119.73,0.28478096993047597,1,2,1.8946829393189497,0.9811384589360179,52.93344546588122,50.30456163722786,0.31563580029110105,-1.563540447760064,19.947993755763004,1.1999719966258193
2012-11-27,118.78,128646200,-0.5109305636987971,0,2,119.56,0.6566762081158473,1,2,1.2237523861467323,0.5051487946659308,49.877957941954406,48.77861759741216,0.16485572206450025,-1.2697564739717406,18.711654796674818,1.1783131700881804
2012-11-28,119.74,177086500,0.8082168715271898,1,1,119.77,0.025054284282610695,1,2,1.7721303811992637,1.3135906927551881,54.34448227916674,51.1948174058306,0.4278220924148043,-0.9557120135537726,17.98880252776252,1.213629827996351
2012-11-29,120.3,151085900,0.46767997327543664,1,2,120.18,-0.09975062344138586,0,2,1.7947351052217357,1.7594315682625965,56.764839672614585,52.54888102477213,0.563417979547431,-0.6923074428723219,16.743848560994987,1.1792901453839686
2012-11-30,120.33,136568300,0.024937655860357566,1,2,120.55,0.18283054932268783,1,2,1.3518635502211025,1.8093517723356174,56.89666988840043,52.62190713988119,0.5913026814349596,-0.39811904429788664,15.587819877567991,1.1327728854970192
2012-12-03,119.73,124656300,-0.49862877088007185,0,2,120.6,0.7266349285893092,1,2,0.4825647266165942,1.305986724372117,53.390321203471345,50.99419812445816,0.4278251838929132,-0.07055159998038574,14.860649025164218,1.1370734730847576
2012-12-04,119.56,127512200,-0.14198613547148353,0,2,121.42,1.5557042489126705,1,2,0.18938441684684443,1.1839777930112798,52.40489865993302,50.53490119279241,0.3928585750700395,0.25288892348692754,13.834822406382637,1.1081366738288574
2012-12-05,119.77,147300500,0.17564402810303914,1,2,121.48,1.4277364949486504,1,2,0.20162471032134432,1.4149146055428616,53.54552288886756,51.0991283917003,0.4914638710392322,0.5562601156633324,13.170048566630886,1.1172334291908999
2012-12-06,120.18,103220600,0.34232278533856686,1,2,120.73,0.4576468630387742,1,2,0.3649482641991578,1.6798581998317084,55.77399543662794,52.20299016534504,0.5642059785759659,0.7083125244573387,12.552758572575687,1.077873440781996
2012-12-07,120.55,108726400,0.3078715260442566,1,2,120.28,-0.22397345499792776,0,2,0.5983326796458395,1.8335100249621448,57.74401479996899,53.191843239852645,0.6020963349747098,0.8706919282958683,11.859862325869202,1.0487674299172507
2012-12-10,120.6,98840700,0.041476565740361515,1,2,121.7,0.9121061359867344,1,2,0.5385397735798849,1.7189318668713875,58.016176954930366,53.32716193384211,0.5559195062315668,1.060343728182108,11.31108227759253,1.0060269354387699
2012-12-11,121.42,152570400,0.6799336650082921,1,2,123.05,1.342447702190741,1,2,0.9998502720058664,2.2217357994965976,62.30423447223971,55.51438929600351,0.6950024530114137,1.1325497465280794,11.753378038988489,1.0090412437236183
2012-12-12,121.48,145880100,0.04941525284138937,1,2,122.14,0.5432993085281446,1,2,0.9037145325270969,2.063878141711564,62.60519667303941,55.67201946160589,0.6403920288924244,1.2330402973118657,12.453959530414904,0.998242651093644
2012-12-13,120.73,135715000,-0.6173855778728976,0,2,122.84,1.7477014826472237,1,1,0.24494540623574207,1.19272129883415,56.529586612746066,53.22714143129872,0.41366551734042156,1.3790895406671946,12.155642492433092,1.0107942896860325
2012-12-14,120.28,137701700,-0.3727325436925444,0,2,121.72,1.197206518124383,1,2,-0.12455368263720956,0.5874851038030093,53.193957583488135,51.81137738778088,0.25165289563387777,1.3509984514696385,11.551742256444456,0.9795189377876216
2012-12-17,121.7,143238200,1.1805786498170878,1,1,121.35,-0.2875924404272867,0,2,0.8895189302560849,1.5088705574230266,61.01193078678313,55.669944906586665,0.820559141027804,1.2901609670956529,11.875596056191359,0.9858052540686916
2012-12-18,123.05,177762800,1.1092851273623694,1,1,120.84,-1.7960178789110048,0,0,1.7143896310011888,2.4093878739961094,66.70561482076891,58.9134941190959,1.2149738673612818,1.2809552996334657,13.09585769447509,0.9900983876833321
2012-12-19,122.14,150895400,-0.739536773669236,0,0,120.68,-1.195349598821016,0,2,0.7647694554214419,1.4696230819716118,60.311850879276406,56.046840329780565,0.7766128616141017,1.2827697262481552,14.270532003484108,0.9928950886907545
2012-12-20,122.84,168487000,0.5731128213525505,1,2,119.37,-2.8248127645718046,0,0,1.120358251220379,1.8480901410319477,63.23138035176065,57.68917941113466,0.9879251606607002,1.3090298201237363,15.111637528494326,0.9742863421203849
2012-12-21,121.72,245883800,-0.9117551286226044,0,0,121.4,-0.26289845547157187,0,2,0.10197703871837496,0.8329571012596174,56.118249476307334,54.32129562980966,0.44484797293481554,1.2281354471697603,14.964729216585088,1.0209951090669955
2012-12-24,121.35,53874600,-0.30397633913901156,0,2,124.51,2.6040379068809294,1,1,-0.26382621988806876,0.4449042938437969,53.95872466585261,53.2561464390948,0.24531988006853234,1.0993219923078879,14.828314355526512,0.9809769973413689
2012-12-26,120.84,106947700,-0.42027194066748264,0,2,124.23,2.8053624627606855,1,1,-0.635622836374386,-0.062440299217179286,51.04301969536197,51.80414335896144,-0.03807473933310793,0.9446411226421333,13.983911550027864,0.9833193018843549
2012-12-27,120.68,167920600,-0.1324064879179021,0,2,124.78,3.3974146503148672,1,1,-0.701866982630216,-0.23354345354960598,50.127862751808905,51.34866158717003,-0.1477063862421203,0.8564047069540791,13.809490585939356,1.0231994635850246
2012-12-28,119.37,148806700,-1.0855154126615862,0,0,124.43,4.2389210019267765,1,1,-1.6697282469912542,-1.2785735551952895,43.285070628598,47.78158344862739,-0.7664427735386536,0.6648118723852083,13.686672113907132,1.0473056441859825
2012-12-31,121.4,243935200,1.70059478931055,1,1,124.08,2.2075782537067434,1,1,-0.08970528932011658,0.35587482795254344,53.80787557620904,53.025596654919774,0.21430222796651302,0.5514866022010085,12.76300823340054,1.1080368155473341
2013-01-02,124.51,192059000,2.561779242174622,1,1,124.39,-0.09637780097984106,0,2,2.2333524919944274,2.723818874088903,64.63392533186108,59.489133505356804,1.3470763451813508,0.656602300547915,13.891824995580112,1.186194856578819
2013-01-03,124.23,144761800,-0.22488153561962543,0,2,125.38,0.92570232633018,1,2,1.904715031007003,2.2957461174882168,63.19781931757689,58.73457195018009,1.0484593904462676,0.773736898740223,15.03386304283779,1.1545466247537248
2013-01-04,124.78,116817700,0.442727199549231,1,2,125.37,0.4728321846449779,1,2,2.1346953475428236,2.537132526655328,64.84993859375881,59.77392621435859,1.0596675099902169,0.7936180738787734,16.196626866864968,1.1131484289555433
2013-01-07,124.43,110002500,-0.28049366885718463,0,2,125.29,0.6911516515309746,1,2,1.7158365418414123,2.0712850170214794,62.914373593819384,58.79662316473595,0.8257641826306052,0.7386073965238606,17.064597819430038,1.08304301474492
2013-01-08,124.08,121265100,-0.2812826488789,0,2,125.37,1.0396518375241914,1,2,1.2344268848874653,1.6370211702838153,60.95510945291755,57.81631605186263,0.638257690022659,0.7511135710710144,17.484261689204644,1.0568754894430064
2013-01-09,124.39,90745600,0.2498388136686014,1,2,125.36,0.7798054505989249,1,2,1.2362559106705335,1.7330356339606636,62.081458686897925,58.45258639304244,0.6606564735836113,0.727986413166674,18.094781009422665,1.016263617591646
2013-01-10,125.38,130735400,0.7958839134978746,1,1,126.17,0.6300845429893176,1,2,1.6663288060003993,2.376928038932326,65.50390739029577,60.42927799698842,0.8431826075055573,0.7985806747262107,19.059727797105236,0.9931917873088228
2013-01-11,125.37,113917300,-0.007975753708722166,0,2,126.45,0.8614501076812608,1,2,1.273082701908003,2.206442829366559,65.43965699138016,60.39917671337706,0.7433854447165676,0.8883937048683871,19.985593730154797,0.9485312172005959
2013-01-14,125.29,89567200,-0.06381111908749793,0,2,127.13,1.46859286455423,1,2,0.7267698937179395,1.951721640634264,64.89129200986052,60.15059920959891,0.6484959880273627,1.016351481980861,20.66281526105872,0.9121271011856514
2013-01-15,125.37,93172600,0.0638518636762786,1,2,127.33,1.5633724176437713,1,2,0.47041664329277033,1.8059863901385966,65.2052898101878,60.31995390372258,0.6101777361333282,1.1706472437093258,21.04161752313428,0.8954325246402952
2013-01-16,125.36,104849500,-0.00797638988594418,0,2,127.37,1.6033822590938218,1,1,0.39401608098153146,1.646814617810936,65.12688066268858,60.28674140629173,0.5484568713686171,1.424720490020898,21.43915788244803,0.8640172776597679
2013-01-17,126.17,133833500,0.6461391193363086,1,2,128.08,1.5138305460886237,1,2,0.8859605635604888,2.17435316030292,68.43760868500728,62.04231691821985,0.6883615273839612,1.5712219178997284,22.495149371707473,0.862822086446048
2013-01-18,126.45,169906000,0.22192280256796426,1,2,127.93,1.1704230921312897,1,2,0.9750137747646341,2.2227072647241166,69.51500750859061,62.63445446167451,0.6784216925896208,1.5429487719781685,23.51512779930047,0.8502566877984926
2013-01-22,127.13,111797300,0.5377619612495055,1,2,128.43,1.0225753166050566,1,2,1.2996119490992077,2.5945204373966524,72.01356708633165,64.04700227763863,0.7485806322800755,1.5599680901454893,24.81762643924494,0.840362764907435
2013-01-23,127.33,104596100,0.15731927947770785,1,2,127.93,0.471216523992779,1,2,1.1969099694811918,2.523843456485981,72.72171891935845,64.45683187242156,0.709835775563962,1.523335945566188,26.21676569003477,0.8094036518915236
2013-01-24,127.37,146426400,0.03141443493286378,1,2,127.61,0.188427416189052,1,2,0.9895180856631032,2.3080970147755684,72.86957869835453,64.54066642318533,0.6501681859911254,1.497643302417659,27.834140017883517,0.8051894766313661
2013-01-25,128.08,147211600,0.5574311062259696,1,2,128.93,0.6636477201748869,1,2,1.3355275650357976,2.5801206966286467,75.41673532220028,66.01614260375348,0.7409524607237294,1.565498439714688,29.386846729551795,0.785357804999656
2013-01-28,127.93,113357700,-0.11711430356028396,0,2,127.48,-0.35175486594231087,0,2,1.0122544374960718,2.163375152730034,73.83946814377727,65.41974259366329,0.6614711897814799,1.6494072853246777,30.870168403023776,0.7691997630605061
2013-01-29,128.43,105694400,0.3908387399359059,1,2,128.77,0.2647356536634726,1,2,1.15625147681985,2.1929754762322142,75.66634123848038,66.46695201459353,0.8248282786446965,1.6560297258263146,32.50526321379065,0.7670929321966925
2013-01-30,127.93,137447700,-0.3893171377404081,0,2,128.86,0.7269600562807899,1,2,0.5596692291971288,1.5313431295908277,70.37387655301885,64.44311239630993,0.6778576565735056,1.667503756633954,34.06972212144632,0.7631018574143641
2013-01-31,127.61,108975800,-0.250136793558986,0,2,128.69,0.8463286576287032,1,2,0.13103897428653388,1.1529422022821694,67.1373150757956,63.16657973056604,0.5116894462326824,1.6379290900554775,34.97053839102608,0.7473143999279358
2013-02-01,128.93,131173000,1.0344016926573163,1,1,129.4,0.3645388970759278,1,2,0.9481752910686729,2.0092491128685346,72.7123453719084,66.04391981462393,0.8630958237531507,1.638210733471767,36.36396664497515,0.7682697573835479
2013-02-04,127.48,159073600,-1.12464127821299,0,0,129.38,1.4904298713523723,1,2,-0.2675595750340307,0.7543933831521001,60.55886485395303,60.64699038148016,0.33125234619351945,1.5722037801488704,36.25965498390962,0.8094767009127427
2013-02-05,128.77,113912400,1.0119234389708298,1,1,129.59,0.6367942843830132,1,2,0.6125669995155655,1.599700179497883,66.00311459018526,63.4059205017475,0.7061436476578397,1.49327288963847,36.298028161556424,0.8356522525325513
2013-02-06,128.86,138762800,0.06989205560301581,1,2,129.7,0.6518702467794402,1,2,0.5626702253021914,1.479349354039843,66.35208155664255,63.590601967971814,0.6861851058907337,1.3589456178079038,36.333660397942744,0.8153312716248066
2013-02-07,128.69,162490000,-0.13192612137203907,0,2,129.82,0.8780791048255354,1,2,0.3266521661170133,1.1741675281946196,64.99496852796507,62.968109898203714,0.5835511214106734,1.2371024359112044,35.575811885958565,0.828583994538617
2013-02-08,129.4,103133700,0.5517134198461449,1,2,129.67,0.20865533230292055,1,2,0.7764616091523783,1.5718518809239461,67.94390984045624,64.47432474124503,0.7736496982071321,1.2229761716902179,35.289159314528305,0.80878569515526
2013-02-11,129.38,73775000,-0.015455950540965713,0,2,130.64,0.9738754057814214,1,2,0.6472290506269537,1.3965736140065428,67.77071535599516,64.39780948215682,0.6988061199215538,1.1969797508780824,35.03196188169968,0.7748709760783181
2013-02-12,129.59,65392700,0.1623125676302406,1,2,129.01,-0.4475653985647088,0,2,0.7197040353167623,1.3903124095358521,68.6736721980642,64.85200761102736,0.7226823801959069,1.1486949856792965,35.10065188685159,0.7508772113727726
2013-02-13,129.7,82322600,0.08488309283123385,1,2,128.23,-1.1333847340015413,0,2,0.6667132356935694,1.3047774145802817,69.16105910200201,65.09390852039229,0.7203925834351572,1.1035190370754404,35.39824799501061,0.7385066150916225
2013-02-14,129.82,80834300,0.09252120277563058,1,2,129.48,-0.2619010938222144,0,2,0.5873146239791361,1.222198397692094,69.71462655134873,65.36359095811103,0.7477697402267478,1.0193363307311085,35.34119325307775,0.7296894621706896
2013-02-15,129.67,215226500,-0.11554460021568902,0,2,127.02,-2.0436492635150683,0,0,0.4135175319043205,0.9674719199548661,68.06979943276413,64.71545852349797,0.6368701296824171,0.9722544199542164,35.385332458316746,0.7273781344550383
2013-02-19,130.64,95105400,0.7480527492866429,1,1,127.89,-2.1050214329454864,0,0,0.9177146741648881,1.5570947705559393,72.57583775190915,66.91548243233008,1.0238108286672971,1.00994464066546,35.960061957833325,0.7250834326787915
2013-02-20,129.01,160574800,-1.2477036129822427,0,0,129.5,0.37981551817689585,1,2,-0.35991226173195406,0.21673101273201742,57.811661022278585,60.357308578062664,0.15207496586997393,0.9047488932729117,35.0503195500882,0.7759219636279824
2013-02-21,128.23,183257000,-0.6046042942407626,0,2,129.24,0.787647196443908,1,2,-0.9141276378726073,-0.42399204820771264,52.326029399479054,57.557923181216154,-0.31442850136470596,0.8645008645010095,32.61427457487705,0.7950680155409365
2013-02-22,129.48,106356600,0.9748108866879823,1,1,129.67,0.1467408093914102,1,2,-0.00926698174409021,0.4643800700643847,59.03457997543769,60.59524711827561,0.3659601875803462,0.7863811783883758,30.812233332150274,0.8001072593818052
2013-02-25,127.02,245824800,-1.8999073215940632,0,0,130.36,2.629507164226119,1,1,-1.7283797793492277,-1.4038042824374786,45.4729887202589,52.872936316844275,-1.0065987615663268,0.616882792768656,29.47883358580065,0.9423558400712095
2013-02-26,127.89,186596200,0.6849315068493178,1,2,131.53,2.846195949644237,1,1,-0.9410944579993382,-0.7269467073932405,49.85989392816428,54.97729012297762,-0.520068267775564,0.5131973587324417,28.455644957374396,0.9389064846329904
2013-02-27,129.5,150781900,1.258894362342633,1,1,131.71,1.7065637065637018,1,1,0.31294540496989787,0.48106765983863525,56.78838086887216,58.530931132611016,0.34179421000176885,0.42799710116337275,27.1992260407083,0.9817968859107952
2013-02-28,129.24,126866000,-0.20077220077219238,0,2,131.95,2.096874032807161,1,1,0.14722975590853873,0.2283910644419757,55.45568400415737,57.76733105505887,0.1667625658283523,0.35560085037383454,26.4014382957068,0.9825877975808152
2013-03-01,129.67,170634800,0.3327143299288071,1,2,132.51,2.1901750597671077,1,1,0.4921145425659192,0.4816018783635591,57.24283237270219,58.69162064609692,0.3698008969272267,0.2906432678678118,24.803844905182874,1.0002673878039199
2013-03-04,130.36,99010200,0.5321199969152701,1,2,133.01,2.0328321571033925,1,1,0.9728590903457456,0.9603469640644432,60.01506713018871,60.14318736270502,0.6991848807047426,0.24383499785670248,23.733758215003622,0.9891074926001336
2013-03-05,131.53,121431900,0.8975145750230062,1,1,132.71,0.897133733748956,1,2,1.8089215359965014,1.706972877882798,64.2480129925907,62.46268074173314,1.1626547983665871,0.2511853803750789,23.8202149490559,0.9928319913759993
2013-03-06,131.71,94469900,0.13685090853798876,1,2,132.9,0.9035001138865573,1,2,1.73563102971502,1.7305234051263017,64.86427666593228,62.80800017049337,1.0449226099926738,0.26995857326906025,24.012744173255033,0.9553637828421255
2013-03-07,131.95,86101400,0.1822185103636631,1,2,133.61,1.2580522925350612,1,2,1.6289906419685931,1.7944207862741417,65.71291065812696,63.27514426389313,0.9778379291318349,0.24940066506858702,24.23067750331331,0.9077045038140923
2013-03-08,132.51,123477800,0.42440318302388036,1,2,133.43,0.6942872236057829,1,2,1.8226805391199554,2.0760312752763497,67.6747987487811,64.3583965570916,1.0183451562364663,0.3382700060991929,24.80245970475666,0.885125069060827
2013-03-11,133.01,83746800,0.3773300128292245,1,2,132.69,-0.24058341478083722,0,2,1.7386049855816934,2.3189264243762273,69.3605417106313,65.30594373315023,1.011569264470206,0.4847214149299822,25.53833208616955,0.8606995165327271
2013-03-12,132.71,105755800,-0.22554695135702518,0,2,132.39,-0.2411272699872069,0,2,1.1362683757687198,1.9575605783562258,67.09951631132036,64.2432295170371,0.799080511881315,0.579513520665731,26.253445446920587,0.8419331921494954
2013-03-13,132.9,92550900,0.14316931655489196,1,2,133.31,0.30850263355906016,1,2,1.0193145280824198,1.9738735109627819,67.81510278185499,64.62135124629661,0.7588556655805552,0.795073207856806,26.931045073211184,0.8215244550639971
2013-03-14,133.61,126329900,0.5342362678705914,1,2,132.17,-1.0777636404460944,0,2,1.222764326191684,2.36510040376027,70.40546660538512,66.01409494831293,0.8428248683759283,1.0170068830822279,27.947066871041738,0.7999549868027768
2013-03-15,133.43,138601100,-0.13472045505575903,0,2,133.23,-0.14989132878664435,0,2,0.7992626839512615,2.086019119610428,68.89164726764476,65.33785124683412,0.7069022064129994,1.1319855091699638,28.890515683312966,0.7770076419028423
2013-03-18,132.69,126704300,-0.5545979165105352,0,2,132.68,-0.007536362951232611,0,2,0.0641001470532202,1.4027030021894737,62.9035767502178,62.60371503207644,0.46832789912573075,1.2330186224403417,28.375212467245383,0.8003561930429963
